5789562.489
5800223.549
5811782.981
5822640.781
5833996.945
5845951.47
5859204.354
5873655.592
5887705.183
5902053.122
5915399.407
5927944.034
5938887
5948179.673
5958471.214
5967561.622
5977250.895
5987439.031
5999126.028
6012011.886
6024796.6
6036680.171
6047862.596
6058743.873
6067524
6074577.465
6083129.341
6091179.624
6099428.311
6107975.399
6118420.885
6129764.767
6140207.041
6150847.705
6160386.754
6170924.187
6179260
6187167.539
6194974.316
6202480.331
6210885.583
6219790.07
6230393.793
6241096.749
6251498.937
6261700.358
6271301.009
6280800.89
6289600
6297007.577
6305714.129
6313619.656
6322224.156
6331827.628
6342230.069
6352831.479
6363431.856
6373831.198
6384029.503
6393626.771
6401723
6408879.755
6417635.017
6425288.785
6433841.056
6442791.827
6453441.095
6464488.858
6475735.113
6485179.857
6494723.088
6504764.803
6514105
6521991.519
6530775.929
6538858.224
6547938.4
6556716.452
6567492.378
6578866.171
6589337.828
6599707.343
6609774.714
6618639.934
6626703
6633687.564
6642169.634
6649649.207
6658726.275
6667700.833
6679072.877
6690742.399
6700709.395
6711373.858
6721835.784
6732095.167
6741652
6748783.847
6757109.595
6764829.224
6773242.712
6781750.039
6792351.182
6803046.121
6813534.835
6823517.301
6832393.498
6841563.405
6894727
6903047.438
6912266.081
6920582.924
6929597.965
6938911.2
6950422.625
6962532.238
6974340.036
6985546.014
6995950.17
7006852.499
7017453
7026765.546
7037076.306
7046685.277
7056192.457
7066497.842
7078401.428
7090903.213
7102703.193
7115001.365
7126397.726
7137992.272
7148285
7157873.614
7168561.558
7178148.831
7188035.434
7198221.364
7210706.622
7223491.206
7235975.116
7248558.351
7259940.911
7271722.794
7283004
7292923.495
7303542.733
7313761.716
7324680.442
7335498.911
7348817.124
7363435.08
7376652.779
7390070.22
7402487.405
7414804.331
7426121
7435831.283
7446640.957
7457150.02
7467758.471
7479166.311
7492773.537
7506780.151
7519286.151
7532891.537
7545296.307
7557900.462
7569604
7579647.861
7591089.789
7602129.78
7613567.833
7625503.942
7640138.105
7654670.317
7668300.576
7682228.877
7694555.217
7707979.593
7719102
7729332.709
7741159.76
7751983.142
7763002.847
7775118.865
7790231.188
7805139.806
7818044.71
7831645.89
7844043.339
7857037.045
7868327
7877520.627
7888803.919
7898176.835
7908839.331
7919691.365
7932032.892
7945863.871
7958584.257
7969394.007
7981493.077
7992581.423
8002759
8011717.108
8022261.664
8031292.606
8041809.871
8052813.396
8065203.118
8078578.973
8090440.897
8102888.827
8114522.697
8126142.443
8136248
8145363.033
8156068.915
8166965.613
8177653.094
8188531.323
8201500.266
8215659.889
8227010.158
8240951.038
8252882.495
8264904.494
8275517
8284764.374
8295803.22
8306533.506
8318955.204
8330368.284
8343772.716
8357568.469
8370855.514
8383733.82
8396103.356
8407764.093
8418516
8429235.937
8439551.066
8448661.376
8458566.854
8469167.488
8480463.265
8492354.174
8503540.201
8516449
